userid,courseid,quizid,attemptid,raw_timefinish,local_timefinish
1287,154,150,,,
1287,154,172,3122,1773745846,2026-03-17 18:10:46
1287,154,173,,,
1287,154,194,,,
1287,154,195,,,
1287,154,201,4514,1774953568,2026-03-31 17:39:28
1287,154,248,,,
1287,154,250,,,
1287,154,251,5057,1775555733,2026-04-07 16:55:33
1287,154,254,,,
1287,154,256,,,
1287,154,280,,,
1288,154,120,1876,1769287111,2026-01-25 03:38:31
1288,154,122,1877,1769288415,2026-01-25 04:00:15
1288,154,124,,,
1288,154,128,2012,1769572794,2026-01-28 10:59:54
1288,154,133,2204,1770112689,2026-02-03 16:58:09
1288,154,134,,,
1288,154,142,,,
1288,154,143,,,
1288,154,149,2683,1773137772,2026-03-10 17:16:12
1288,154,150,,,
1288,154,172,,,
1288,154,173,,,
1288,154,194,,,
1288,154,195,,,
1288,154,201,4496,1774950147,2026-03-31 16:42:27
1288,154,248,,,
1288,154,250,,,
1288,154,251,5046,1775556278,2026-04-07 17:04:38
1288,154,251,5063,1775559592,2026-04-07 17:59:52
1288,154,251,5235,1775717261,2026-04-09 13:47:41
1288,154,254,,,
1288,154,256,,,
1288,154,280,,,
1289,154,120,1805,1768904257,2026-01-20 17:17:37
1289,154,120,1816,1768904322,2026-01-20 17:18:42
1289,154,120,1817,1768904369,2026-01-20 17:19:29
1289,154,122,1941,1769507040,2026-01-27 16:44:00
1289,154,124,1975,1769511387,2026-01-27 17:56:27
1289,154,128,,,
1289,154,133,2210,1770113771,2026-02-03 17:16:11
1289,154,134,,,
1289,154,142,,,
1289,154,143,,,
1289,154,149,2669,1773138232,2026-03-10 17:23:52
1289,154,150,,,
1289,154,172,,,
1289,154,173,,,
1289,154,194,,,
1289,154,195,,,
1289,154,201,4522,1774953589,2026-03-31 17:39:49
1289,154,248,,,
1289,154,250,,,
1289,154,251,5049,1775555971,2026-04-07 16:59:31
1289,154,254,,,
1289,154,256,,,
1289,154,280,,,
1290,154,120,,,
1290,154,122,,,
1290,154,124,,,
1290,154,128,,,
1290,154,133,,,
1290,154,134,,,
1290,154,142,,,
1290,154,143,,,
1290,154,149,,,
1290,154,150,,,
1290,154,172,,,
1290,154,173,,,
1290,154,194,,,
1290,154,195,,,
1290,154,201,,,
1290,154,248,,,
1290,154,250,,,
1290,154,251,,,
1290,154,254,,,
1290,154,256,,,
1290,154,280,,,
1291,154,120,1818,1768904450,2026-01-20 17:20:50
1291,154,122,1949,1769507040,2026-01-27 16:44:00
1291,154,124,,,
1291,154,128,2015,1769574308,2026-01-28 11:25:08
1291,154,133,,,
1291,154,134,,,
1291,154,142,2430,1772533462,2026-03-03 17:24:22
1291,154,143,,,
1291,154,149,2705,1773139769,2026-03-10 17:49:29
1291,154,150,,,
1291,154,172,,,
1291,154,173,,,
1291,154,194,,,
1291,154,195,,,
1291,154,201,4518,1774953579,2026-03-31 17:39:39
1291,154,248,,,
1291,154,250,,,
1291,154,251,5055,1775555401,2026-04-07 16:50:01
1291,154,254,,,
1291,154,256,,,
1291,154,280,,,
1292,154,120,1808,1768904405,2026-01-20 17:20:05
1292,154,122,1937,1769507040,2026-01-27 16:44:00
1292,154,124,,,
1292,154,128,2004,1769573183,2026-01-28 11:06:23
1292,154,133,2205,1770113786,2026-02-03 17:16:26
1292,154,134,,,
1292,154,142,,,
1292,154,143,,,
1292,154,149,2685,1773137930,2026-03-10 17:18:50
1292,154,150,,,
1292,154,172,3110,1773744638,2026-03-17 17:50:38
1292,154,173,3144,1773806075,2026-03-18 10:54:35
1292,154,194,,,
1292,154,195,,,
1292,154,201,4498,1774953411,2026-03-31 17:36:51
1292,154,248,,,
1292,154,250,,,
1292,154,251,5040,1775555580,2026-04-07 16:53:00
1292,154,254,,,
1292,154,256,,,
1292,154,280,,,
1293,154,120,1797,1768904636,2026-01-20 17:23:56
1293,154,122,1920,1769447030,2026-01-27 00:03:50
1293,154,122,1960,1769508605,2026-01-27 17:10:05
1293,154,124,,,
1293,154,128,,,
1293,154,133,2190,1770113412,2026-02-03 17:10:12
1293,154,134,2219,1770114862,2026-02-03 17:34:22
1293,154,142,,,
1293,154,143,,,
1293,154,149,,,
1293,154,150,,,
1293,154,172,,,
1293,154,173,,,
1293,154,194,,,
1293,154,195,,,
1293,154,201,4508,1774953544,2026-03-31 17:39:04
1293,154,248,,,
1293,154,250,,,
1293,154,251,5041,1775555843,2026-04-07 16:57:23
1293,154,254,5325,1776162104,2026-04-14 17:21:44
1293,154,256,,,
1293,154,280,,,
1294,154,120,,,
1294,154,122,1936,1769507040,2026-01-27 16:44:00
1294,154,124,,,
1294,154,128,2333,1770965738,2026-02-13 13:55:38
1294,154,133,2201,1770113662,2026-02-03 17:14:22
1294,154,134,,,
1294,154,142,,,
1294,154,143,,,
1294,154,149,,,
1294,154,150,,,
1294,154,172,,,
1294,154,173,,,
1294,154,194,,,
1294,154,195,,,
1294,154,201,4509,1774953557,2026-03-31 17:39:17
1294,154,248,,,
1294,154,250,,,
1294,154,251,5037,1775555587,2026-04-07 16:53:07
1294,154,251,5061,1775559566,2026-04-07 17:59:26
1294,154,254,,,
1294,154,256,,,
1294,154,280,,,
1295,154,120,,,
1295,154,122,,,
1295,154,124,,,
1295,154,128,,,
1295,154,133,,,
1295,154,134,,,
1295,154,142,,,
1295,154,143,,,
1295,154,149,,,
1295,154,150,,,
1295,154,172,,,
1295,154,173,,,
1295,154,194,,,
1295,154,195,,,
1295,154,201,4497,1774952170,2026-03-31 17:16:10
1295,154,248,,,
1295,154,250,,,
1295,154,251,5032,1775555579,2026-04-07 16:52:59
1295,154,251,5059,1775559152,2026-04-07 17:52:32
1295,154,254,,,
1295,154,256,,,
1295,154,280,,,
1296,154,120,,,
1296,154,122,,,
1296,154,124,,,
1296,154,128,,,
1296,154,133,2196,1770113411,2026-02-03 17:10:11
1296,154,134,,,
1296,154,142,2405,1772534533,2026-03-03 17:42:13
1296,154,143,,,
1296,154,149,2672,1773138563,2026-03-10 17:29:23
1296,154,150,,,
1296,154,172,3123,1773803909,2026-03-18 10:18:29
1296,154,173,,,
1296,154,194,,,
1296,154,195,,,
1296,154,201,4521,1774953585,2026-03-31 17:39:45
1296,154,248,,,
1296,154,250,,,
1296,154,251,5052,1775555642,2026-04-07 16:54:02
1296,154,254,,,
1296,154,256,,,
1296,154,280,,,
1297,154,120,1801,1768904820,2026-01-20 17:27:00
1297,154,122,1946,1769507040,2026-01-27 16:44:00
1297,154,122,1957,1769536625,2026-01-28 00:57:05
1297,154,124,1976,1769536557,2026-01-28 00:55:57
1297,154,128,1999,1769573050,2026-01-28 11:04:10
1297,154,133,2192,1770113036,2026-02-03 17:03:56
1297,154,134,2217,1770116505,2026-02-03 18:01:45
1297,154,142,2416,1773133643,2026-03-10 16:07:23
1297,154,143,,,
1297,154,149,2679,1773138354,2026-03-10 17:25:54
1297,154,150,2710,1773681142,2026-03-17 00:12:22
1297,154,172,,,
1297,154,173,3141,1773806111,2026-03-18 10:55:11
1297,154,194,,,
1297,154,195,,,
1297,154,201,4504,1774953520,2026-03-31 17:38:40
1297,154,248,,,
1297,154,250,,,
1297,154,251,5034,1775555553,2026-04-07 16:52:33
1297,154,254,,,
1297,154,256,,,
1297,154,280,,,
1413,154,120,,,
1413,154,122,,,
1413,154,124,,,
1413,154,128,,,
1413,154,133,,,
1413,154,134,,,
1413,154,142,,,
1413,154,143,,,
1413,154,149,,,
1413,154,150,,,
1413,154,172,,,
1413,154,173,,,
1413,154,194,,,
1413,154,195,,,
1413,154,201,,,
1413,154,248,,,
1413,154,250,,,
1413,154,251,,,
1413,154,254,,,
1413,154,256,,,
1413,154,280,,,
3,158,125,,,
3,158,180,,,
3,158,198,,,
3,158,223,,,
3,158,224,,,
3,158,225,,,
3,158,252,,,
1298,158,125,2026,1769580974,2026-01-28 13:16:14
1298,158,180,3166,1773815486,2026-03-18 13:31:26
1298,158,198,3732,1774419610,2026-03-25 13:20:10
1298,158,223,,,
1298,158,224,5177,1775629133,2026-04-08 13:18:53
1298,158,225,5090,1775564962,2026-04-07 19:29:22
1298,158,225,5157,1775625099,2026-04-08 12:11:39
1298,158,225,5162,1775625896,2026-04-08 12:24:56
1298,158,225,5166,1775626200,2026-04-08 12:30:00
1298,158,252,5194,1775632244,2026-04-08 14:10:44
1299,158,125,2037,1769584872,2026-01-28 14:21:12
1299,158,180,3179,1773815717,2026-03-18 13:35:17
1299,158,198,3738,1774419975,2026-03-25 13:26:15
1299,158,223,,,
1299,158,224,,,
1299,158,225,4854,1775457577,2026-04-06 13:39:37
1299,158,225,5092,1775569404,2026-04-07 20:43:24
1299,158,252,5193,1775632244,2026-04-08 14:10:44
1300,158,125,2039,1769585393,2026-01-28 14:29:53
1300,158,180,3177,1773815767,2026-03-18 13:36:07
1300,158,198,3744,1774420344,2026-03-25 13:32:24
1300,158,223,,,
1300,158,224,,,
1300,158,225,5111,1775594800,2026-04-08 03:46:40
1300,158,225,5112,1775596515,2026-04-08 04:15:15
1300,158,225,5134,1775619584,2026-04-08 10:39:44
1300,158,225,5148,1775621497,2026-04-08 11:11:37
1300,158,225,5167,1775626201,2026-04-08 12:30:01
1300,158,252,5201,1775632256,2026-04-08 14:10:56
1301,158,125,2021,1769580421,2026-01-28 13:07:01
1301,158,180,3163,1773815615,2026-03-18 13:33:35
1301,158,198,3723,1774419021,2026-03-25 13:10:21
1301,158,223,4821,1775446708,2026-04-06 10:38:28
1301,158,223,5064,1775557138,2026-04-07 17:18:58
1301,158,224,4818,1775446242,2026-04-06 10:30:42
1301,158,224,5393,1776235913,2026-04-15 13:51:53
1301,158,225,5096,1775573929,2026-04-07 21:58:49
1301,158,252,5186,1775631616,2026-04-08 14:00:16
1302,158,125,2031,1769581659,2026-01-28 13:27:39
1302,158,180,3165,1773815789,2026-03-18 13:36:29
1302,158,198,3749,1774420652,2026-03-25 13:37:32
1302,158,223,,,
1302,158,224,,,
1302,158,225,5143,1775620889,2026-04-08 11:01:29
1302,158,252,5207,1775631936,2026-04-08 14:05:36
1303,158,125,2046,1769609171,2026-01-28 21:06:11
1303,158,180,3171,1773815982,2026-03-18 13:39:42
1303,158,198,3741,1774420173,2026-03-25 13:29:33
1303,158,223,,,
1303,158,224,5176,1775629243,2026-04-08 13:20:43
1303,158,225,,,
1303,158,252,5190,1775632236,2026-04-08 14:10:36
1304,158,125,2033,1769582238,2026-01-28 13:37:18
1304,158,180,3173,1773815679,2026-03-18 13:34:39
1304,158,198,3737,1774419965,2026-03-25 13:26:05
1304,158,223,,,
1304,158,224,,,
1304,158,225,,,
1304,158,252,5208,1775632281,2026-04-08 14:11:21
1305,158,125,2029,1769581554,2026-01-28 13:25:54
1305,158,180,3170,1773815674,2026-03-18 13:34:34
1305,158,198,3734,1774419665,2026-03-25 13:21:05
1305,158,223,5170,1775628448,2026-04-08 13:07:28
1305,158,224,,,
1305,158,225,,,
1305,158,252,5183,1775631886,2026-04-08 14:04:46
1306,158,125,2041,1769587230,2026-01-28 15:00:30
1306,158,180,3176,1773815837,2026-03-18 13:37:17
1306,158,198,,,
1306,158,223,,,
1306,158,224,,,
1306,158,225,,,
1306,158,252,5204,1775631861,2026-04-08 14:04:21
1307,158,125,2022,1769580298,2026-01-28 13:04:58
1307,158,180,3157,1773815170,2026-03-18 13:26:10
1307,158,198,3724,1774418624,2026-03-25 13:03:44
1307,158,223,,,
1307,158,224,,,
1307,158,225,5110,1775593356,2026-04-08 03:22:36
1307,158,252,5188,1775632230,2026-04-08 14:10:30
1308,158,125,,,
1308,158,180,3172,1773815690,2026-03-18 13:34:50
1308,158,198,3735,1774419632,2026-03-25 13:20:32
1308,158,223,,,
1308,158,224,,,
1308,158,225,4961,1775471243,2026-04-06 17:27:23
1308,158,225,4964,1775474216,2026-04-06 18:16:56
1308,158,252,5206,1775632266,2026-04-08 14:11:06
1309,158,125,2036,1769584696,2026-01-28 14:18:16
1309,158,180,3185,1773815885,2026-03-18 13:38:05
1309,158,198,5121,1775610082,2026-04-08 08:01:22
1309,158,223,,,
1309,158,224,,,
1309,158,225,5119,1775609358,2026-04-08 07:49:18
1309,158,252,5205,1775630907,2026-04-08 13:48:27
1310,158,125,2043,1769587718,2026-01-28 15:08:38
1310,158,180,3178,1773815705,2026-03-18 13:35:05
1310,158,198,3748,1774420405,2026-03-25 13:33:25
1310,158,198,3762,1774427637,2026-03-25 15:33:57
1310,158,198,5174,1775628681,2026-04-08 13:11:21
1310,158,198,5178,1775629006,2026-04-08 13:16:46
1310,158,223,5180,1775630467,2026-04-08 13:41:07
1310,158,224,5179,1775629204,2026-04-08 13:20:04
1310,158,225,4686,1775211036,2026-04-03 17:10:36
1310,158,225,5091,1775569224,2026-04-07 20:40:24
1310,158,225,5138,1775620317,2026-04-08 10:51:57
1310,158,225,5147,1775621063,2026-04-08 11:04:23
1310,158,225,5150,1775621770,2026-04-08 11:16:10
1310,158,225,5151,1775622350,2026-04-08 11:25:50
1310,158,225,5154,1775622839,2026-04-08 11:33:59
1310,158,225,5156,1775623442,2026-04-08 11:44:02
1310,158,225,5158,1775623912,2026-04-08 11:51:52
1310,158,225,5159,1775624250,2026-04-08 11:57:30
1310,158,225,5164,1775626053,2026-04-08 12:27:33
1310,158,252,5202,1775632256,2026-04-08 14:10:56
1311,158,125,2032,1769581597,2026-01-28 13:26:37
1311,158,180,3181,1773815785,2026-03-18 13:36:25
1311,158,198,3726,1774419121,2026-03-25 13:12:01
1311,158,223,,,
1311,158,224,,,
1311,158,225,4948,1775461232,2026-04-06 14:40:32
1311,158,252,5197,1775632231,2026-04-08 14:10:31
1312,158,125,2028,1769581258,2026-01-28 13:20:58
1312,158,180,3169,1773815586,2026-03-18 13:33:06
1312,158,198,3736,1774419862,2026-03-25 13:24:22
1312,158,223,5171,1775628549,2026-04-08 13:09:09
1312,158,224,,,
1312,158,225,,,
1312,158,252,5184,1775632202,2026-04-08 14:10:02
1313,158,125,2049,1769670555,2026-01-29 14:09:15
1313,158,180,,,
1313,158,198,3740,1774420144,2026-03-25 13:29:04
1313,158,223,5114,1775598811,2026-04-08 04:53:31
1313,158,224,,,
1313,158,225,5113,1775598026,2026-04-08 04:40:26
1313,158,252,5182,1775632203,2026-04-08 14:10:03
1314,158,125,2024,1769580564,2026-01-28 13:09:24
1314,158,180,3175,1773815718,2026-03-18 13:35:18
1314,158,198,3729,1774419360,2026-03-25 13:16:00
1314,158,223,5125,1775617643,2026-04-08 10:07:23
1314,158,223,5129,1775617976,2026-04-08 10:12:56
1314,158,224,5130,1775618710,2026-04-08 10:25:10
1314,158,225,4970,1775489013,2026-04-06 22:23:33
1314,158,225,5136,1775619157,2026-04-08 10:32:37
1314,158,225,5141,1775619504,2026-04-08 10:38:24
1314,158,252,5185,1775631118,2026-04-08 13:51:58
1315,158,125,2038,1769584982,2026-01-28 14:23:02
1315,158,180,3180,1773815702,2026-03-18 13:35:02
1315,158,198,3739,1774420140,2026-03-25 13:29:00
1315,158,223,4792,1775408138,2026-04-05 23:55:38
1315,158,223,4795,1775408894,2026-04-06 00:08:14
1315,158,224,4947,1775460908,2026-04-06 14:35:08
1315,158,224,4950,1775461533,2026-04-06 14:45:33
1315,158,225,4971,1775491207,2026-04-06 23:00:07
1315,158,225,5124,1775617758,2026-04-08 10:09:18
1315,158,225,5131,1775618883,2026-04-08 10:28:03
1315,158,225,5137,1775619668,2026-04-08 10:41:08
1315,158,252,5189,1775632163,2026-04-08 14:09:23
1316,158,125,2045,1769592152,2026-01-28 16:22:32
1316,158,180,3156,1773815295,2026-03-18 13:28:15
1316,158,198,3759,1774426397,2026-03-25 15:13:17
1316,158,223,,,
1316,158,224,,,
1316,158,225,,,
1316,158,252,5191,1775632240,2026-04-08 14:10:40
1317,158,125,,,
1317,158,180,3155,1773815241,2026-03-18 13:27:21
1317,158,198,3727,1774419182,2026-03-25 13:13:02
1317,158,223,4973,1775495747,2026-04-07 00:15:47
1317,158,224,,,
1317,158,225,5104,1775579183,2026-04-07 23:26:23
1317,158,225,5160,1775624546,2026-04-08 12:02:26
1317,158,252,5211,1775632285,2026-04-08 14:11:25
1318,158,125,,,
1318,158,180,3167,1773815626,2026-03-18 13:33:46
1318,158,198,3761,1774426821,2026-03-25 15:20:21
1318,158,223,,,
1318,158,224,5172,1775629167,2026-04-08 13:19:27
1318,158,225,5161,1775626200,2026-04-08 12:30:00
1318,158,252,5210,1775632317,2026-04-08 14:11:57
1319,158,125,2025,1769580705,2026-01-28 13:11:45
1319,158,180,3161,1773815444,2026-03-18 13:30:44
1319,158,198,3731,1774419482,2026-03-25 13:18:02
1319,158,198,5097,1775574419,2026-04-07 22:06:59
1319,158,198,5135,1775619126,2026-04-08 10:32:06
1319,158,198,5140,1775619350,2026-04-08 10:35:50
1319,158,223,4984,1775539346,2026-04-07 12:22:26
1319,158,223,5126,1775617514,2026-04-08 10:05:14
1319,158,224,4965,1775472972,2026-04-06 17:56:12
1319,158,224,5093,1775569908,2026-04-07 20:51:48
1319,158,224,5128,1775618169,2026-04-08 10:16:09
1319,158,224,5132,1775618629,2026-04-08 10:23:49
1319,158,225,5098,1775576090,2026-04-07 22:34:50
1319,158,225,5155,1775624981,2026-04-08 12:09:41
1319,158,252,5196,1775632247,2026-04-08 14:10:47
1320,158,125,2044,1769587856,2026-01-28 15:10:56
1320,158,180,3158,1773815315,2026-03-18 13:28:35
1320,158,198,3746,1774420255,2026-03-25 13:30:55
1320,158,223,,,
1320,158,224,,,
1320,158,225,4546,1775050755,2026-04-01 20:39:15
1320,158,252,5195,1775631730,2026-04-08 14:02:10
1321,158,125,2027,1769580967,2026-01-28 13:16:07
1321,158,180,3160,1773815462,2026-03-18 13:31:02
1321,158,198,3742,1774420239,2026-03-25 13:30:39
1321,158,223,5020,1775547434,2026-04-07 14:37:14
1321,158,224,,,
1321,158,225,,,
1321,158,252,5212,1775632458,2026-04-08 14:14:18
1322,158,125,2030,1769581418,2026-01-28 13:23:38
1322,158,180,3174,1773815667,2026-03-18 13:34:27
1322,158,198,3747,1774420408,2026-03-25 13:33:28
1322,158,223,4975,1775532823,2026-04-07 10:33:43
1322,158,223,5022,1775552609,2026-04-07 16:03:29
1322,158,224,5023,1775553431,2026-04-07 16:17:11
1322,158,224,5100,1775577074,2026-04-07 22:51:14
1322,158,225,5123,1775616838,2026-04-08 09:53:58
1322,158,252,5192,1775632243,2026-04-08 14:10:43
1323,158,125,5101,1775577147,2026-04-07 22:52:27
1323,158,180,3182,1773815930,2026-03-18 13:38:50
1323,158,198,3745,1774420538,2026-03-25 13:35:38
1323,158,198,5173,1775628610,2026-04-08 13:10:10
1323,158,223,5103,1775578677,2026-04-07 23:17:57
1323,158,224,5099,1775576608,2026-04-07 22:43:28
1323,158,225,5133,1775619099,2026-04-08 10:31:39
1323,158,225,5142,1775619913,2026-04-08 10:45:13
1323,158,225,5146,1775620849,2026-04-08 11:00:49
1323,158,252,5198,1775632251,2026-04-08 14:10:51
1324,158,125,2040,1769585279,2026-01-28 14:27:59
1324,158,180,3183,1773815953,2026-03-18 13:39:13
1324,158,198,3725,1774419337,2026-03-25 13:15:37
1324,158,223,,,
1324,158,224,5175,1775628803,2026-04-08 13:13:23
1324,158,225,5107,1775582585,2026-04-08 00:23:05
1324,158,225,5122,1775617297,2026-04-08 10:01:37
1324,158,225,5127,1775618269,2026-04-08 10:17:49
1324,158,225,5139,1775619983,2026-04-08 10:46:23
1324,158,225,5145,1775620851,2026-04-08 11:00:51
1324,158,225,5163,1775626157,2026-04-08 12:29:17
1324,158,252,5200,1775632253,2026-04-08 14:10:53
1325,158,125,2023,1769580535,2026-01-28 13:08:55
1325,158,180,3162,1773815581,2026-03-18 13:33:01
1325,158,198,3730,1774419363,2026-03-25 13:16:03
1325,158,223,5149,1775621742,2026-04-08 11:15:42
1325,158,224,5144,1775620765,2026-04-08 10:59:25
1325,158,225,4806,1775436748,2026-04-06 07:52:28
1325,158,225,5165,1775626202,2026-04-08 12:30:02
1325,158,252,5187,1775631144,2026-04-08 13:52:24
1326,158,125,2035,1769584335,2026-01-28 14:12:15
1326,158,180,3164,1773815276,2026-03-18 13:27:56
1326,158,198,3728,1774419485,2026-03-25 13:18:05
1326,158,223,,,
1326,158,224,,,
1326,158,225,4548,1775058083,2026-04-01 22:41:23
1326,158,252,5199,1775632253,2026-04-08 14:10:53
1327,158,125,2185,1770099676,2026-02-03 13:21:16
1327,158,180,3159,1773815440,2026-03-18 13:30:40
1327,158,198,3733,1774419543,2026-03-25 13:19:03
1327,158,223,,,
1327,158,224,,,
1327,158,225,5106,1775582724,2026-04-08 00:25:24
1327,158,225,5109,1775585429,2026-04-08 01:10:29
1327,158,225,5152,1775623417,2026-04-08 11:43:37
1327,158,252,5203,1775632259,2026-04-08 14:10:59
1328,158,125,2034,1769584249,2026-01-28 14:10:49
1328,158,180,3168,1773815615,2026-03-18 13:33:35
1328,158,198,3743,1774420265,2026-03-25 13:31:05
1328,158,223,,,
1328,158,224,,,
1328,158,225,5102,1775579347,2026-04-07 23:29:07
1328,158,225,5108,1775583843,2026-04-08 00:44:03
1328,158,225,5153,1775622414,2026-04-08 11:26:54
1328,158,252,5209,1775632311,2026-04-08 14:11:51
3,159,137,,,
3,159,138,,,
3,159,155,,,
3,159,156,,,
3,159,157,,,
3,159,158,,,
3,159,165,,,
3,159,174,,,
3,159,175,,,
3,159,183,,,
3,159,187,,,
3,159,190,,,
3,159,227,,,
3,159,228,,,
3,159,229,,,
64,159,137,,,
64,159,138,,,
64,159,155,,,
64,159,156,,,
64,159,157,,,
64,159,158,,,
64,159,165,,,
64,159,174,,,
64,159,175,,,
64,159,183,,,
64,159,187,,,
64,159,190,,,
64,159,227,,,
64,159,228,,,
64,159,229,,,
226,159,137,,,
226,159,138,,,
226,159,155,,,
226,159,156,,,
226,159,157,,,
226,159,158,,,
226,159,165,,,
226,159,174,,,
226,159,175,,,
226,159,183,,,
226,159,187,,,
226,159,190,,,
226,159,227,,,
226,159,228,,,
226,159,229,,,
1298,159,137,2280,1770311875,2026-02-06 00:17:55
1298,159,137,2282,1770313272,2026-02-06 00:41:12
1298,159,138,2281,1770312991,2026-02-06 00:36:31
1298,159,155,2834,1773369301,2026-03-13 09:35:01
1298,159,156,,,
1298,159,157,,,
1298,159,158,,,
1298,159,165,4216,1774599645,2026-03-27 15:20:45
1298,159,174,,,
1298,159,175,,,
1298,159,183,3366,1773992704,2026-03-20 14:45:04
1298,159,187,,,
1298,159,190,4144,1774593291,2026-03-27 13:34:51
1298,159,227,4646,1775204575,2026-04-03 15:22:55
1298,159,228,,,
1298,159,229,,,
1299,159,137,,,
1299,159,138,,,
1299,159,155,3687,1774344341,2026-03-24 16:25:41
1299,159,156,,,
1299,159,157,2829,1773381498,2026-03-13 12:58:18
1299,159,158,2857,1773640491,2026-03-16 12:54:51
1299,159,165,4204,1774599507,2026-03-27 15:18:27
1299,159,174,,,
1299,159,175,3303,1774580157,2026-03-27 09:55:57
1299,159,183,3349,1773992029,2026-03-20 14:33:49
1299,159,187,,,
1299,159,190,,,
1299,159,227,4627,1775204579,2026-04-03 15:22:59
1299,159,228,4558,1775143416,2026-04-02 22:23:36
1299,159,229,,,
1300,159,137,2312,1773864680,2026-03-19 03:11:20
1300,159,138,3193,1773950996,2026-03-20 03:09:56
1300,159,155,3278,1773975806,2026-03-20 10:03:26
1300,159,156,,,
1300,159,157,2854,1773978959,2026-03-20 10:55:59
1300,159,158,3314,1773980185,2026-03-20 11:16:25
1300,159,165,4215,1774599637,2026-03-27 15:20:37
1300,159,174,3280,1774522207,2026-03-26 17:50:07
1300,159,175,4116,1774527769,2026-03-26 19:22:49
1300,159,183,3344,1773992016,2026-03-20 14:33:36
1300,159,187,,,
1300,159,190,4119,1774531523,2026-03-26 20:25:23
1300,159,227,4639,1775204208,2026-04-03 15:16:48
1300,159,228,,,
1300,159,229,,,
1301,159,137,2820,1773320952,2026-03-12 20:09:12
1301,159,138,2823,1773326300,2026-03-12 21:38:20
1301,159,155,2825,1773579497,2026-03-15 19:58:17
1301,159,156,2936,1773586497,2026-03-15 21:54:57
1301,159,157,2941,1773590430,2026-03-15 23:00:30
1301,159,158,2942,1773630664,2026-03-16 10:11:04
1301,159,165,4198,1774599507,2026-03-27 15:18:27
1301,159,174,3267,1773936728,2026-03-19 23:12:08
1301,159,175,3473,1774426020,2026-03-25 15:07:00
1301,159,183,3364,1773992258,2026-03-20 14:37:38
1301,159,187,4124,1774538325,2026-03-26 22:18:45
1301,159,190,,,
1301,159,227,4625,1775204145,2026-04-03 15:15:45
1301,159,228,4594,1775191001,2026-04-03 11:36:41
1301,159,229,,,
1302,159,137,2299,1772769831,2026-03-06 11:03:51
1302,159,138,2472,1772770193,2026-03-06 11:09:53
1302,159,155,,,
1302,159,156,,,
1302,159,157,,,
1302,159,158,,,
1302,159,165,4188,1774599442,2026-03-27 15:17:22
1302,159,174,,,
1302,159,175,,,
1302,159,183,3350,1773992012,2026-03-20 14:33:32
1302,159,187,,,
1302,159,190,,,
1302,159,227,4634,1775204200,2026-04-03 15:16:40
1302,159,228,,,
1302,159,229,,,
1303,159,137,,,
1303,159,138,,,
1303,159,155,,,
1303,159,156,,,
1303,159,157,2864,1773396658,2026-03-13 17:10:58
1303,159,158,,,
1303,159,165,4187,1774599455,2026-03-27 15:17:35
1303,159,174,,,
1303,159,175,,,
1303,159,183,3336,1773992003,2026-03-20 14:33:23
1303,159,187,,,
1303,159,190,,,
1303,159,227,4650,1775204237,2026-04-03 15:17:17
1303,159,228,,,
1303,159,229,,,
1304,159,137,2291,1770356171,2026-02-06 12:36:11
1304,159,137,2296,1770357917,2026-02-06 13:05:17
1304,159,138,2294,1770357807,2026-02-06 13:03:27
1304,159,138,2297,1770358020,2026-02-06 13:07:00
1304,159,138,2298,1770358126,2026-02-06 13:08:46
1304,159,155,2933,1773655531,2026-03-16 17:05:31
1304,159,156,3036,1773973490,2026-03-20 09:24:50
1304,159,157,,,
1304,159,158,,,
1304,159,165,4194,1774599500,2026-03-27 15:18:20
1304,159,174,,,
1304,159,175,,,
1304,159,183,3342,1773992009,2026-03-20 14:33:29
1304,159,187,,,
1304,159,190,4149,1774586176,2026-03-27 11:36:16
1304,159,227,4626,1775201907,2026-04-03 14:38:27
1304,159,228,,,
1304,159,229,,,
1305,159,137,2935,1773659730,2026-03-16 18:15:30
1305,159,138,,,
1305,159,155,,,
1305,159,156,,,
1305,159,157,,,
1305,159,158,,,
1305,159,165,4193,1774597936,2026-03-27 14:52:16
1305,159,165,4611,1775199562,2026-04-03 13:59:22
1305,159,174,,,
1305,159,175,,,
1305,159,183,3357,1773991684,2026-03-20 14:28:04
1305,159,187,,,
1305,159,190,,,
1305,159,227,4644,1775203312,2026-04-03 15:01:52
1305,159,228,,,
1305,159,229,,,
1306,159,137,,,
1306,159,138,,,
1306,159,155,,,
1306,159,156,,,
1306,159,157,2850,1773381627,2026-03-13 13:00:27
1306,159,158,,,
1306,159,165,4189,1774599468,2026-03-27 15:17:48
1306,159,174,,,
1306,159,175,,,
1306,159,183,3352,1773992051,2026-03-20 14:34:11
1306,159,187,,,
1306,159,190,,,
1306,159,227,4622,1775202289,2026-04-03 14:44:49
1306,159,228,,,
1306,159,229,,,
1307,159,137,2665,1773133380,2026-03-10 16:03:00
1307,159,138,2668,1773381665,2026-03-13 13:01:05
1307,159,155,2856,1773381884,2026-03-13 13:04:44
1307,159,156,,,
1307,159,157,,,
1307,159,158,,,
1307,159,165,4191,1774599488,2026-03-27 15:18:08
1307,159,174,,,
1307,159,175,,,
1307,159,183,3362,1773992424,2026-03-20 14:40:24
1307,159,187,,,
1307,159,190,,,
1307,159,227,4640,1775204209,2026-04-03 15:16:49
1307,159,228,,,
1307,159,229,,,
