userid,courseid,week_number,total_clicks,late_night_clicks,late_night_activity_ratio
97,118,3,6,0,0.0000
97,118,4,28,0,0.0000
97,118,5,18,2,0.1111
97,118,11,4,0,0.0000
97,118,12,11,0,0.0000
97,118,13,64,8,0.1250
98,118,3,5,0,0.0000
98,118,4,12,0,0.0000
98,118,12,51,3,0.0588
98,118,13,8,0,0.0000
99,118,3,37,5,0.1351
99,118,4,18,0,0.0000
99,118,5,4,3,0.7500
99,118,9,4,0,0.0000
99,118,12,59,3,0.0508
99,118,13,38,0,0.0000
100,118,3,11,0,0.0000
100,118,4,26,0,0.0000
100,118,5,17,0,0.0000
100,118,12,18,3,0.1667
100,118,13,13,0,0.0000
101,118,3,9,0,0.0000
101,118,4,23,0,0.0000
101,118,5,21,0,0.0000
101,118,6,1,0,0.0000
101,118,12,12,0,0.0000
101,118,13,27,0,0.0000
102,118,9,14,0,0.0000
102,118,12,17,0,0.0000
102,118,13,20,0,0.0000
103,118,3,2,0,0.0000
103,118,4,18,0,0.0000
103,118,5,7,0,0.0000
103,118,6,4,0,0.0000
103,118,12,16,0,0.0000
103,118,13,16,0,0.0000
104,118,3,4,0,0.0000
104,118,4,16,0,0.0000
104,118,5,12,0,0.0000
104,118,12,24,0,0.0000
105,118,12,61,18,0.2951
105,118,13,2,0,0.0000
106,118,3,7,0,0.0000
106,118,4,18,0,0.0000
106,118,5,6,0,0.0000
106,118,12,13,0,0.0000
106,118,13,25,0,0.0000
107,118,3,11,0,0.0000
107,118,4,31,0,0.0000
107,118,5,10,0,0.0000
107,118,11,3,0,0.0000
107,118,12,41,0,0.0000
107,118,13,21,0,0.0000
108,118,3,6,2,0.3333
108,118,4,10,0,0.0000
108,118,5,3,0,0.0000
108,118,6,11,0,0.0000
108,118,12,19,0,0.0000
108,118,13,14,0,0.0000
109,118,3,2,0,0.0000
109,118,4,22,0,0.0000
109,118,5,12,0,0.0000
109,118,12,37,0,0.0000
109,118,13,35,0,0.0000
110,118,3,17,0,0.0000
110,118,4,38,0,0.0000
110,118,5,3,0,0.0000
110,118,12,34,0,0.0000
110,118,13,11,0,0.0000
111,118,3,7,0,0.0000
111,118,4,22,0,0.0000
111,118,12,11,3,0.2727
111,118,13,7,0,0.0000
112,118,3,12,0,0.0000
112,118,4,4,0,0.0000
112,118,5,12,8,0.6667
112,118,9,1,0,0.0000
112,118,12,20,0,0.0000
112,118,13,15,2,0.1333
113,118,3,16,0,0.0000
113,118,4,8,0,0.0000
113,118,5,5,0,0.0000
113,118,12,16,0,0.0000
113,118,13,20,0,0.0000
1394,118,0,1,0,0.0000
1394,118,3,21,0,0.0000
1394,118,4,75,0,0.0000
1394,118,12,63,0,0.0000
2,119,0,99,0,0.0000
2,119,1,33,0,0.0000
2,119,4,1,0,0.0000
2,119,13,5,0,0.0000
72,119,1,4,0,0.0000
73,119,4,1,0,0.0000
74,119,0,1,0,0.0000
74,119,1,1,0,0.0000
75,119,1,1,0,0.0000
75,119,3,2,0,0.0000
75,119,4,3,0,0.0000
75,119,11,1,0,0.0000
77,119,2,1,0,0.0000
78,119,1,2,0,0.0000
78,119,2,1,0,0.0000
78,119,3,1,0,0.0000
78,119,11,1,0,0.0000
78,119,13,1,0,0.0000
80,119,4,3,0,0.0000
80,119,12,1,0,0.0000
81,119,1,1,0,0.0000
81,119,2,1,0,0.0000
81,119,3,1,0,0.0000
81,119,5,1,0,0.0000
81,119,7,2,0,0.0000
81,119,12,2,0,0.0000
82,119,4,1,0,0.0000
82,119,12,1,0,0.0000
83,119,0,1,0,0.0000
83,119,3,1,0,0.0000
83,119,4,2,0,0.0000
83,119,6,1,0,0.0000
85,119,1,1,0,0.0000
85,119,13,1,0,0.0000
86,119,4,5,0,0.0000
86,119,5,1,0,0.0000
86,119,13,1,0,0.0000
87,119,1,1,0,0.0000
87,119,3,2,0,0.0000
87,119,4,1,0,0.0000
87,119,5,1,0,0.0000
89,119,5,1,0,0.0000
89,119,13,8,0,0.0000
90,119,5,1,0,0.0000
91,119,4,1,0,0.0000
92,119,1,3,0,0.0000
92,119,4,3,0,0.0000
93,119,1,3,0,0.0000
93,119,2,1,0,0.0000
93,119,4,1,0,0.0000
93,119,10,1,0,0.0000
94,119,2,1,1,1.0000
94,119,3,1,0,0.0000
94,119,4,1,0,0.0000
94,119,6,1,0,0.0000
95,119,1,1,0,0.0000
95,119,4,1,0,0.0000
97,119,3,1,0,0.0000
97,119,4,2,0,0.0000
97,119,5,2,0,0.0000
98,119,5,1,0,0.0000
98,119,12,1,0,0.0000
99,119,4,1,0,0.0000
99,119,12,1,0,0.0000
100,119,5,1,1,1.0000
101,119,3,2,0,0.0000
101,119,4,1,0,0.0000
102,119,10,1,0,0.0000
102,119,13,1,0,0.0000
105,119,1,3,0,0.0000
105,119,7,3,0,0.0000
107,119,0,1,0,0.0000
107,119,4,1,0,0.0000
107,119,13,1,0,0.0000
108,119,1,4,1,0.2500
108,119,5,1,0,0.0000
109,119,4,2,0,0.0000
110,119,1,1,0,0.0000
110,119,3,1,0,0.0000
110,119,4,1,0,0.0000
111,119,3,2,0,0.0000
111,119,7,1,0,0.0000
112,119,1,1,0,0.0000
113,119,3,1,0,0.0000
113,119,5,1,0,0.0000
113,119,13,3,3,1.0000
1392,119,0,3,0,0.0000
1392,119,13,47,0,0.0000
2,120,0,97,0,0.0000
2,120,1,34,0,0.0000
2,120,4,4,0,0.0000
64,120,4,22,0,0.0000
114,120,2,1,0,0.0000
115,120,3,2,0,0.0000
115,120,5,5,0,0.0000
116,120,1,1,0,0.0000
116,120,2,1,0,0.0000
117,120,0,1,0,0.0000
118,120,0,2,0,0.0000
118,120,3,1,0,0.0000
119,120,0,2,0,0.0000
119,120,1,3,0,0.0000
119,120,2,4,0,0.0000
119,120,6,3,0,0.0000
119,120,10,1,0,0.0000
119,120,11,1,0,0.0000
120,120,0,3,0,0.0000
120,120,1,1,0,0.0000
120,120,2,1,0,0.0000
121,120,0,2,0,0.0000
122,120,0,2,0,0.0000
122,120,1,7,0,0.0000
122,120,2,3,0,0.0000
122,120,4,1,0,0.0000
122,120,6,2,0,0.0000
123,120,0,2,0,0.0000
123,120,1,2,0,0.0000
123,120,2,2,0,0.0000
124,120,2,2,0,0.0000
124,120,4,6,0,0.0000
125,120,0,2,0,0.0000
125,120,2,1,0,0.0000
125,120,3,1,0,0.0000
126,120,3,1,0,0.0000
126,120,4,1,1,1.0000
126,120,8,1,0,0.0000
127,120,1,1,0,0.0000
127,120,6,1,0,0.0000
129,120,3,1,0,0.0000
131,120,1,3,0,0.0000
131,120,2,2,0,0.0000
131,120,3,1,0,0.0000
131,120,11,1,0,0.0000
132,120,0,1,0,0.0000
132,120,1,1,0,0.0000
132,120,2,2,0,0.0000
133,120,0,1,0,0.0000
133,120,1,3,0,0.0000
135,120,0,1,0,0.0000
135,120,1,3,0,0.0000
135,120,2,3,0,0.0000
135,120,3,3,0,0.0000
135,120,5,5,0,0.0000
136,120,1,1,0,0.0000
136,120,2,1,0,0.0000
137,120,0,1,0,0.0000
137,120,2,1,0,0.0000
137,120,5,2,0,0.0000
138,120,2,3,0,0.0000
138,120,3,1,0,0.0000
139,120,1,2,0,0.0000
140,120,0,2,0,0.0000
140,120,1,4,0,0.0000
140,120,2,2,0,0.0000
140,120,3,1,0,0.0000
141,120,0,1,0,0.0000
141,120,1,3,0,0.0000
142,120,0,1,0,0.0000
143,120,2,7,0,0.0000
143,120,3,2,0,0.0000
145,120,5,1,0,0.0000
146,120,0,1,0,0.0000
146,120,1,1,0,0.0000
146,120,3,1,0,0.0000
147,120,0,2,0,0.0000
147,120,1,1,0,0.0000
147,120,6,2,0,0.0000
147,120,12,3,3,1.0000
148,120,2,3,0,0.0000
149,120,1,3,0,0.0000
149,120,2,1,0,0.0000
149,120,3,1,0,0.0000
149,120,4,1,1,1.0000
149,120,6,1,0,0.0000
151,120,0,1,0,0.0000
151,120,2,1,0,0.0000
151,120,5,3,0,0.0000
152,120,0,1,0,0.0000
152,120,1,2,0,0.0000
152,120,2,4,0,0.0000
154,120,10,2,0,0.0000
2,121,0,212,0,0.0000
2,121,1,101,0,0.0000
2,121,2,151,0,0.0000
2,121,3,435,26,0.0598
2,121,4,246,0,0.0000
2,121,5,181,0,0.0000
2,121,6,84,0,0.0000
2,121,7,17,0,0.0000
2,121,9,9,0,0.0000
2,121,10,90,0,0.0000
2,121,11,231,0,0.0000
2,121,12,881,0,0.0000
2,121,13,581,0,0.0000
3,121,1,1,0,0.0000
3,121,3,13,0,0.0000
3,121,4,16,0,0.0000
3,121,5,2,0,0.0000
4,121,2,54,0,0.0000
4,121,3,11,0,0.0000
4,121,4,13,0,0.0000
4,121,5,19,0,0.0000
4,121,10,22,0,0.0000
4,121,12,8,0,0.0000
69,121,1,4,0,0.0000
69,121,3,1,0,0.0000
69,121,4,2,0,0.0000
69,121,7,9,9,1.0000
69,121,11,1,0,0.0000
114,121,0,4,0,0.0000
114,121,1,2,0,0.0000
114,121,2,51,0,0.0000
114,121,3,89,0,0.0000
114,121,4,46,0,0.0000
114,121,6,16,0,0.0000
114,121,7,20,0,0.0000
114,121,10,12,0,0.0000
114,121,11,77,0,0.0000
114,121,12,185,0,0.0000
114,121,13,6,0,0.0000
115,121,0,1,0,0.0000
115,121,2,54,0,0.0000
115,121,3,101,0,0.0000
115,121,4,2,0,0.0000
115,121,6,22,0,0.0000
115,121,7,30,0,0.0000
115,121,10,14,0,0.0000
115,121,11,76,5,0.0658
115,121,12,102,0,0.0000
116,121,0,2,0,0.0000
116,121,2,53,0,0.0000
116,121,3,102,0,0.0000
116,121,4,47,0,0.0000
116,121,10,16,0,0.0000
116,121,11,74,0,0.0000
116,121,12,144,0,0.0000
117,121,0,4,0,0.0000
117,121,2,53,0,0.0000
117,121,3,99,0,0.0000
117,121,4,32,2,0.0625
117,121,6,17,0,0.0000
117,121,7,19,0,0.0000
117,121,10,13,0,0.0000
117,121,11,82,0,0.0000
117,121,12,82,0,0.0000
117,121,13,108,0,0.0000
118,121,0,6,0,0.0000
118,121,2,102,0,0.0000
118,121,3,195,0,0.0000
118,121,4,44,0,0.0000
118,121,6,21,0,0.0000
118,121,7,13,0,0.0000
118,121,10,13,0,0.0000
118,121,11,70,2,0.0286
118,121,12,132,0,0.0000
118,121,13,518,3,0.0058
119,121,0,4,0,0.0000
119,121,1,2,0,0.0000
119,121,2,78,0,0.0000
119,121,3,127,8,0.0630
119,121,4,43,0,0.0000
119,121,6,21,0,0.0000
119,121,7,27,0,0.0000
119,121,10,14,0,0.0000
119,121,11,89,0,0.0000
119,121,12,143,0,0.0000
119,121,13,6,0,0.0000
120,121,0,5,0,0.0000
120,121,2,46,0,0.0000
120,121,3,122,0,0.0000
120,121,4,42,0,0.0000
120,121,6,23,0,0.0000
120,121,10,13,0,0.0000
120,121,11,87,8,0.0920
120,121,12,193,1,0.0052
120,121,13,18,6,0.3333
121,121,0,2,0,0.0000
121,121,2,91,0,0.0000
121,121,3,167,0,0.0000
121,121,4,53,0,0.0000
121,121,6,27,0,0.0000
121,121,7,10,0,0.0000
121,121,10,22,0,0.0000
121,121,11,87,0,0.0000
121,121,12,130,0,0.0000
121,121,13,21,0,0.0000
122,121,0,4,0,0.0000
122,121,2,61,0,0.0000
122,121,3,126,2,0.0159
122,121,4,91,0,0.0000
122,121,6,21,0,0.0000
122,121,7,13,0,0.0000
122,121,10,16,0,0.0000
122,121,11,111,0,0.0000
122,121,12,215,0,0.0000
122,121,13,192,7,0.0365
123,121,0,3,0,0.0000
123,121,1,1,0,0.0000
123,121,2,56,0,0.0000
123,121,3,117,10,0.0855
123,121,4,55,0,0.0000
123,121,5,7,0,0.0000
123,121,6,24,0,0.0000
123,121,7,27,0,0.0000
123,121,10,17,0,0.0000
123,121,11,68,0,0.0000
123,121,12,100,0,0.0000
123,121,13,24,0,0.0000
124,121,0,6,0,0.0000
124,121,2,49,0,0.0000
124,121,3,118,0,0.0000
124,121,4,48,0,0.0000
124,121,5,2,0,0.0000
124,121,6,16,0,0.0000
124,121,7,8,0,0.0000
124,121,10,5,0,0.0000
124,121,11,1,0,0.0000
124,121,12,129,0,0.0000
124,121,13,12,0,0.0000
125,121,2,50,0,0.0000
125,121,3,158,0,0.0000
125,121,5,20,20,1.0000
125,121,6,12,0,0.0000
125,121,7,19,0,0.0000
125,121,10,11,0,0.0000
125,121,11,70,0,0.0000
125,121,12,255,0,0.0000
125,121,13,3,0,0.0000
126,121,0,2,0,0.0000
126,121,2,66,2,0.0303
126,121,3,112,2,0.0179
126,121,4,72,2,0.0278
126,121,6,23,0,0.0000
126,121,7,21,0,0.0000
126,121,8,2,0,0.0000
126,121,10,13,0,0.0000
126,121,11,71,0,0.0000
126,121,12,106,0,0.0000
126,121,13,11,0,0.0000
127,121,0,2,0,0.0000
127,121,2,49,0,0.0000
127,121,3,152,8,0.0526
127,121,4,37,0,0.0000
127,121,6,13,0,0.0000
127,121,7,10,0,0.0000
127,121,10,19,0,0.0000
127,121,11,62,0,0.0000
127,121,12,250,0,0.0000
127,121,13,4,0,0.0000
129,121,2,1,0,0.0000
129,121,3,95,0,0.0000
129,121,4,38,0,0.0000
129,121,10,14,0,0.0000
129,121,13,295,0,0.0000
130,121,0,3,0,0.0000
130,121,1,1,0,0.0000
130,121,2,47,0,0.0000
130,121,3,119,0,0.0000
130,121,4,42,0,0.0000
130,121,6,21,0,0.0000
130,121,7,16,0,0.0000
130,121,10,14,0,0.0000
130,121,11,63,0,0.0000
130,121,12,110,0,0.0000
130,121,13,5,0,0.0000
131,121,0,4,0,0.0000
131,121,2,72,0,0.0000
131,121,3,123,0,0.0000
131,121,4,65,0,0.0000
131,121,6,22,0,0.0000
131,121,7,13,0,0.0000
131,121,10,12,0,0.0000
131,121,11,113,8,0.0708
131,121,12,118,0,0.0000
131,121,13,7,2,0.2857
132,121,0,2,0,0.0000
132,121,2,114,0,0.0000
132,121,3,170,0,0.0000
132,121,4,63,0,0.0000
132,121,6,18,0,0.0000
132,121,7,10,0,0.0000
132,121,10,19,0,0.0000
132,121,11,74,0,0.0000
132,121,12,265,0,0.0000
132,121,13,442,0,0.0000
133,121,0,6,0,0.0000
133,121,3,108,5,0.0463
133,121,4,106,0,0.0000
133,121,6,17,0,0.0000
133,121,7,21,0,0.0000
133,121,10,15,0,0.0000
133,121,11,72,0,0.0000
133,121,12,222,0,0.0000
133,121,13,21,0,0.0000
135,121,0,4,0,0.0000
135,121,2,56,2,0.0357
135,121,3,119,0,0.0000
135,121,4,46,3,0.0652
135,121,7,14,0,0.0000
135,121,10,12,0,0.0000
135,121,11,57,2,0.0351
135,121,12,91,0,0.0000
135,121,13,52,0,0.0000
136,121,0,8,0,0.0000
136,121,1,2,0,0.0000
136,121,2,182,0,0.0000
136,121,3,119,0,0.0000
136,121,4,73,0,0.0000
136,121,6,12,0,0.0000
136,121,7,15,0,0.0000
136,121,10,14,0,0.0000
136,121,11,107,18,0.1682
136,121,12,104,0,0.0000
137,121,0,3,0,0.0000
137,121,2,116,0,0.0000
137,121,3,175,0,0.0000
137,121,4,62,2,0.0323
137,121,6,20,0,0.0000
137,121,7,10,0,0.0000
137,121,10,15,0,0.0000
137,121,11,193,0,0.0000
137,121,12,495,0,0.0000
137,121,13,4,2,0.5000
138,121,0,5,0,0.0000
138,121,2,51,0,0.0000
138,121,3,73,0,0.0000
138,121,4,31,14,0.4516
138,121,6,9,0,0.0000
138,121,10,2,0,0.0000
138,121,11,21,0,0.0000
138,121,12,59,0,0.0000
139,121,0,2,0,0.0000
139,121,2,60,0,0.0000
139,121,3,134,0,0.0000
139,121,4,40,0,0.0000
139,121,6,12,0,0.0000
139,121,7,16,0,0.0000
139,121,10,14,0,0.0000
139,121,11,69,0,0.0000
139,121,12,219,0,0.0000
139,121,13,108,0,0.0000
140,121,0,1,0,0.0000
140,121,1,1,0,0.0000
140,121,2,57,0,0.0000
140,121,3,133,0,0.0000
140,121,4,4,0,0.0000
140,121,5,11,0,0.0000
140,121,6,25,0,0.0000
140,121,7,21,0,0.0000
140,121,10,22,0,0.0000
140,121,11,65,0,0.0000
140,121,12,271,0,0.0000
140,121,13,708,0,0.0000
141,121,0,8,0,0.0000
141,121,2,60,0,0.0000
141,121,3,156,2,0.0128
141,121,4,68,0,0.0000
141,121,6,32,0,0.0000
141,121,7,13,0,0.0000
141,121,10,30,0,0.0000
141,121,11,69,0,0.0000
141,121,12,98,1,0.0102
141,121,13,131,8,0.0611
142,121,0,2,0,0.0000
142,121,2,89,0,0.0000
142,121,3,62,0,0.0000
142,121,4,41,0,0.0000
142,121,6,23,0,0.0000
142,121,11,70,0,0.0000
142,121,12,114,14,0.1228
142,121,13,3,0,0.0000
143,121,0,8,0,0.0000
143,121,3,60,0,0.0000
143,121,4,4,0,0.0000
143,121,11,40,0,0.0000
143,121,12,37,0,0.0000
143,121,13,4,0,0.0000
144,121,0,4,0,0.0000
144,121,2,46,0,0.0000
144,121,3,117,0,0.0000
144,121,4,47,0,0.0000
144,121,5,10,0,0.0000
144,121,6,17,0,0.0000
144,121,7,18,1,0.0556
144,121,8,3,3,1.0000
144,121,10,17,0,0.0000
144,121,11,206,0,0.0000
144,121,12,127,0,0.0000
144,121,13,4,0,0.0000
145,121,0,6,0,0.0000
145,121,2,48,0,0.0000
145,121,3,126,0,0.0000
145,121,4,78,0,0.0000
145,121,5,7,0,0.0000
145,121,6,14,0,0.0000
145,121,7,13,3,0.2308
145,121,10,20,0,0.0000
145,121,11,73,0,0.0000
145,121,12,224,0,0.0000
145,121,13,33,0,0.0000
146,121,0,4,0,0.0000
146,121,2,53,0,0.0000
146,121,3,78,4,0.0513
146,121,4,2,0,0.0000
146,121,6,13,0,0.0000
146,121,7,11,0,0.0000
146,121,10,19,0,0.0000
146,121,11,68,0,0.0000
146,121,12,61,0,0.0000
146,121,13,20,0,0.0000
147,121,0,4,0,0.0000
147,121,2,48,0,0.0000
147,121,3,331,0,0.0000
147,121,4,83,0,0.0000
147,121,5,2,0,0.0000
147,121,6,25,0,0.0000
147,121,7,34,0,0.0000
147,121,10,14,0,0.0000
147,121,11,88,0,0.0000
147,121,12,136,0,0.0000
147,121,13,5,1,0.2000
148,121,0,6,0,0.0000
148,121,2,51,0,0.0000
148,121,3,103,33,0.3204
148,121,4,53,0,0.0000
148,121,7,42,0,0.0000
148,121,10,14,0,0.0000
148,121,11,64,0,0.0000
148,121,12,132,0,0.0000
148,121,13,8,0,0.0000
149,121,0,2,0,0.0000
149,121,2,57,0,0.0000
149,121,3,121,0,0.0000
149,121,4,104,4,0.0385
149,121,5,3,0,0.0000
149,121,6,54,0,0.0000
149,121,7,10,0,0.0000
149,121,10,17,0,0.0000
149,121,11,146,11,0.0753
149,121,12,403,0,0.0000
149,121,13,13,3,0.2308
151,121,0,4,0,0.0000
151,121,2,51,0,0.0000
151,121,3,204,0,0.0000
151,121,4,48,0,0.0000
151,121,5,1,0,0.0000
151,121,6,22,0,0.0000
151,121,7,10,0,0.0000
151,121,10,28,0,0.0000
151,121,11,120,0,0.0000
151,121,12,341,1,0.0029
151,121,13,88,13,0.1477
152,121,0,7,0,0.0000
152,121,1,3,0,0.0000
152,121,2,47,0,0.0000
152,121,3,85,0,0.0000
152,121,4,45,2,0.0444
152,121,6,20,0,0.0000
152,121,7,10,0,0.0000
152,121,10,32,0,0.0000
152,121,11,53,0,0.0000
152,121,12,50,0,0.0000
152,121,13,5,0,0.0000
154,121,0,2,0,0.0000
154,121,2,79,0,0.0000
154,121,3,63,0,0.0000
154,121,4,32,4,0.1250
154,121,6,18,0,0.0000
154,121,7,22,0,0.0000
154,121,8,2,0,0.0000
154,121,10,7,0,0.0000
154,121,11,75,0,0.0000
154,121,12,96,0,0.0000
154,121,13,300,11,0.0367
2,122,0,98,0,0.0000
2,122,1,33,0,0.0000
2,122,3,1,0,0.0000
2,122,4,4,0,0.0000
2,122,8,5,0,0.0000
4,122,13,4,0,0.0000
71,122,1,12,0,0.0000
71,122,2,21,0,0.0000
71,122,3,13,0,0.0000
71,122,4,5,0,0.0000
71,122,5,69,0,0.0000
71,122,6,13,0,0.0000
71,122,7,24,0,0.0000
71,122,11,89,0,0.0000
71,122,12,8,0,0.0000
71,122,13,87,0,0.0000
114,122,3,17,5,0.2941
114,122,4,17,0,0.0000
114,122,5,9,2,0.2222
114,122,6,4,0,0.0000
114,122,8,2,0,0.0000
114,122,10,26,2,0.0769
114,122,11,3,0,0.0000
114,122,12,11,9,0.8182
114,122,13,12,2,0.1667
115,122,2,9,0,0.0000
115,122,5,3,0,0.0000
115,122,12,52,24,0.4615
115,122,13,11,0,0.0000
116,122,1,3,0,0.0000
116,122,3,2,0,0.0000
116,122,4,1,0,0.0000
116,122,5,17,4,0.2353
116,122,10,8,0,0.0000
116,122,11,3,0,0.0000
116,122,12,4,2,0.5000
116,122,13,3,1,0.3333
117,122,1,4,0,0.0000
117,122,5,10,0,0.0000
117,122,10,3,0,0.0000
117,122,11,3,0,0.0000
117,122,12,26,0,0.0000
117,122,13,11,0,0.0000
118,122,1,5,0,0.0000
118,122,3,21,0,0.0000
118,122,4,10,0,0.0000
118,122,5,8,0,0.0000
118,122,10,18,0,0.0000
118,122,11,6,0,0.0000
118,122,12,7,0,0.0000
118,122,13,34,6,0.1765
119,122,1,14,0,0.0000
119,122,2,4,0,0.0000
119,122,3,14,0,0.0000
119,122,4,5,0,0.0000
119,122,5,14,0,0.0000
119,122,6,2,0,0.0000
119,122,7,10,0,0.0000
119,122,10,13,4,0.3077
119,122,11,19,0,0.0000
119,122,12,12,2,0.1667
119,122,13,18,0,0.0000
120,122,0,4,0,0.0000
120,122,1,9,0,0.0000
120,122,2,4,0,0.0000
120,122,3,1,0,0.0000
120,122,5,16,0,0.0000
120,122,6,10,0,0.0000
120,122,7,3,0,0.0000
120,122,11,5,0,0.0000
120,122,12,16,13,0.8125
120,122,13,14,0,0.0000
121,122,0,1,0,0.0000
121,122,1,6,0,0.0000
121,122,3,12,0,0.0000
121,122,4,8,0,0.0000
121,122,5,17,0,0.0000
121,122,6,2,0,0.0000
121,122,8,5,0,0.0000
121,122,10,36,0,0.0000
121,122,11,4,0,0.0000
121,122,12,32,0,0.0000
121,122,13,11,0,0.0000
122,122,1,12,0,0.0000
122,122,2,3,0,0.0000
122,122,3,21,2,0.0952
122,122,4,11,0,0.0000
122,122,5,15,3,0.2000
122,122,6,15,0,0.0000
122,122,10,25,0,0.0000
122,122,11,5,0,0.0000
122,122,12,32,0,0.0000
122,122,13,25,0,0.0000
123,122,0,1,0,0.0000
123,122,2,3,0,0.0000
123,122,3,17,2,0.1176
123,122,5,25,0,0.0000
123,122,10,24,0,0.0000
123,122,11,3,0,0.0000
123,122,12,36,0,0.0000
123,122,13,8,1,0.1250
124,122,1,2,0,0.0000
124,122,5,6,0,0.0000
124,122,11,3,0,0.0000
124,122,12,3,0,0.0000
125,122,1,2,0,0.0000
125,122,3,8,0,0.0000
125,122,5,7,0,0.0000
125,122,6,27,0,0.0000
125,122,10,6,0,0.0000
125,122,11,3,0,0.0000
125,122,12,6,0,0.0000
125,122,13,45,0,0.0000
126,122,1,2,0,0.0000
126,122,3,7,0,0.0000
126,122,4,3,0,0.0000
126,122,5,6,0,0.0000
126,122,8,7,0,0.0000
126,122,9,3,0,0.0000
126,122,10,17,0,0.0000
126,122,11,3,0,0.0000
126,122,12,7,2,0.2857
126,122,13,14,0,0.0000
127,122,3,4,0,0.0000
127,122,4,13,0,0.0000
127,122,5,12,0,0.0000
127,122,6,6,0,0.0000
127,122,10,9,1,0.1111
127,122,11,7,0,0.0000
127,122,13,11,0,0.0000
129,122,5,4,0,0.0000
129,122,8,2,0,0.0000
129,122,10,19,7,0.3684
129,122,11,3,0,0.0000
129,122,12,18,7,0.3889
129,122,13,14,6,0.4286
130,122,1,21,0,0.0000
130,122,3,7,0,0.0000
130,122,4,2,0,0.0000
130,122,5,9,0,0.0000
130,122,6,5,4,0.8000
130,122,10,19,2,0.1053
130,122,11,3,0,0.0000
130,122,12,4,4,1.0000
130,122,13,11,0,0.0000
131,122,1,2,0,0.0000
131,122,10,1,0,0.0000
131,122,11,4,0,0.0000
131,122,12,5,0,0.0000
131,122,13,7,2,0.2857
132,122,1,8,0,0.0000
132,122,3,5,0,0.0000
132,122,4,9,0,0.0000
132,122,5,13,0,0.0000
132,122,6,10,0,0.0000
132,122,10,8,0,0.0000
132,122,11,7,0,0.0000
132,122,12,6,0,0.0000
132,122,13,10,0,0.0000
133,122,0,1,0,0.0000
133,122,2,2,0,0.0000
133,122,3,13,0,0.0000
133,122,4,17,0,0.0000
133,122,5,12,0,0.0000
133,122,6,6,0,0.0000
133,122,11,8,0,0.0000
133,122,12,10,0,0.0000
133,122,13,14,0,0.0000
135,122,1,17,0,0.0000
135,122,2,7,4,0.5714
135,122,3,15,0,0.0000
135,122,4,7,7,1.0000
135,122,5,19,0,0.0000
135,122,6,5,0,0.0000
135,122,10,27,0,0.0000
135,122,11,3,0,0.0000
135,122,12,18,8,0.4444
135,122,13,4,0,0.0000
136,122,1,5,0,0.0000
136,122,3,2,0,0.0000
136,122,4,2,2,1.0000
136,122,5,11,0,0.0000
136,122,6,23,13,0.5652
136,122,9,10,0,0.0000
136,122,10,17,4,0.2353
136,122,11,4,0,0.0000
136,122,12,22,10,0.4545
136,122,13,6,0,0.0000
137,122,0,1,0,0.0000
137,122,3,25,1,0.0400
137,122,4,8,0,0.0000
137,122,5,15,0,0.0000
137,122,10,33,3,0.0909
137,122,11,3,0,0.0000
137,122,12,30,3,0.1000
137,122,13,13,0,0.0000
138,122,5,8,0,0.0000
138,122,6,4,0,0.0000
138,122,11,6,0,0.0000
138,122,12,31,0,0.0000
138,122,13,2,0,0.0000
139,122,1,3,0,0.0000
139,122,2,4,0,0.0000
139,122,3,2,0,0.0000
139,122,4,6,0,0.0000
139,122,5,9,0,0.0000
139,122,6,10,0,0.0000
139,122,10,17,0,0.0000
139,122,11,3,0,0.0000
139,122,12,13,0,0.0000
139,122,13,14,0,0.0000
140,122,0,1,0,0.0000
140,122,1,17,0,0.0000
140,122,2,7,0,0.0000
140,122,3,11,0,0.0000
140,122,4,5,0,0.0000
140,122,5,52,0,0.0000
140,122,6,18,0,0.0000
140,122,8,5,0,0.0000
140,122,9,11,0,0.0000
140,122,10,6,0,0.0000
140,122,11,3,0,0.0000
140,122,12,34,0,0.0000
140,122,13,13,0,0.0000
141,122,1,14,0,0.0000
141,122,2,13,0,0.0000
141,122,3,17,0,0.0000
141,122,4,16,1,0.0625
141,122,5,20,0,0.0000
141,122,6,4,0,0.0000
141,122,9,4,0,0.0000
141,122,10,12,0,0.0000
141,122,11,8,0,0.0000
141,122,12,2,0,0.0000
141,122,13,20,0,0.0000
142,122,3,23,23,1.0000
142,122,4,6,6,1.0000
142,122,5,8,0,0.0000
142,122,10,9,0,0.0000
142,122,11,3,0,0.0000
142,122,12,11,8,0.7273
142,122,13,3,0,0.0000
143,122,3,18,0,0.0000
143,122,4,1,0,0.0000
143,122,11,1,0,0.0000
143,122,12,54,18,0.3333
143,122,13,1,0,0.0000
144,122,3,13,0,0.0000
144,122,4,1,0,0.0000
144,122,5,14,0,0.0000
144,122,6,5,0,0.0000
144,122,7,3,0,0.0000
144,122,10,6,2,0.3333
144,122,11,3,0,0.0000
144,122,12,8,0,0.0000
144,122,13,8,0,0.0000
145,122,5,36,0,0.0000
145,122,11,12,0,0.0000
145,122,13,17,0,0.0000
146,122,2,9,4,0.4444
146,122,3,10,10,1.0000
146,122,4,2,2,1.0000
146,122,5,3,0,0.0000
146,122,6,15,8,0.5333
146,122,10,41,28,0.6829
146,122,11,3,0,0.0000
146,122,12,10,6,0.6000
146,122,13,13,0,0.0000
