userid,courseid,week_number,click_count
206,112,2,34
206,112,3,40
206,112,4,51
206,112,5,5
206,112,6,16
206,112,10,4
206,112,11,14
206,112,12,31
206,112,13,44
207,112,0,1
207,112,1,23
207,112,2,27
207,112,3,14
207,112,4,44
207,112,5,5
207,112,6,77
207,112,9,2
207,112,12,34
207,112,13,32
208,112,0,9
208,112,1,18
208,112,2,22
208,112,3,10
208,112,4,1
208,112,6,14
208,112,10,4
208,112,12,3
208,112,13,14
209,112,0,5
209,112,1,15
209,112,2,11
209,112,3,45
209,112,4,36
209,112,5,18
209,112,6,19
209,112,8,3
209,112,10,23
209,112,12,17
209,112,13,16
210,112,0,3
210,112,1,27
210,112,2,26
210,112,3,31
210,112,4,11
210,112,5,13
210,112,6,7
210,112,9,5
210,112,12,7
210,112,13,2
211,112,0,6
211,112,1,149
211,112,2,62
211,112,3,189
211,112,4,81
211,112,5,60
211,112,6,87
211,112,7,19
211,112,8,1
211,112,9,5
211,112,10,36
211,112,11,42
211,112,12,25
211,112,13,75
212,112,0,7
212,112,1,51
212,112,2,23
212,112,3,12
212,112,4,35
212,112,5,31
212,112,6,34
212,112,9,6
212,112,10,5
212,112,12,34
212,112,13,57
213,112,0,1
213,112,1,14
213,112,2,38
213,112,3,14
213,112,4,40
213,112,5,21
213,112,6,31
213,112,10,7
213,112,11,5
213,112,12,39
213,112,13,65
214,112,1,25
214,112,2,11
214,112,3,16
214,112,4,9
214,112,5,25
214,112,6,44
214,112,7,1
214,112,8,1
214,112,10,6
214,112,11,4
214,112,12,20
214,112,13,16
215,112,0,6
215,112,1,26
215,112,2,21
215,112,3,11
215,112,4,18
215,112,5,5
215,112,6,9
215,112,12,16
215,112,13,48
216,112,5,2
216,112,6,2
216,112,8,2
216,112,11,2
216,112,13,10
217,112,0,8
217,112,1,7
217,112,2,9
217,112,3,14
217,112,4,5
217,112,5,2
217,112,6,1
217,112,7,4
217,112,9,11
217,112,10,18
217,112,11,17
217,112,12,26
217,112,13,21
218,112,0,3
218,112,1,8
218,112,2,22
218,112,3,2
218,112,4,8
218,112,5,18
218,112,6,25
218,112,11,3
218,112,12,2
218,112,13,38
219,112,1,15
219,112,2,12
219,112,3,10
219,112,4,6
219,112,5,3
219,112,6,6
219,112,11,1
219,112,13,14
221,112,0,11
221,112,1,11
221,112,2,22
221,112,3,28
221,112,4,46
221,112,5,26
221,112,6,13
221,112,9,18
221,112,10,4
221,112,11,10
221,112,12,6
221,112,13,22
222,112,0,5
222,112,1,19
222,112,2,38
222,112,3,15
222,112,4,8
222,112,5,36
222,112,6,34
222,112,7,10
222,112,8,2
222,112,10,7
222,112,12,24
222,112,13,125
223,112,0,7
223,112,1,16
223,112,2,18
223,112,3,49
223,112,4,28
223,112,5,38
223,112,6,14
223,112,7,3
223,112,8,6
223,112,10,4
223,112,12,12
223,112,13,69
224,112,0,3
224,112,1,28
224,112,3,20
224,112,4,23
224,112,5,23
224,112,11,6
224,112,12,10
224,112,13,38
225,112,0,9
225,112,1,16
225,112,2,45
225,112,3,29
225,112,4,34
225,112,5,4
225,112,6,47
225,112,8,4
225,112,10,8
225,112,11,10
225,112,12,35
225,112,13,32
226,112,0,3
226,112,1,27
226,112,2,46
226,112,3,29
226,112,4,21
226,112,5,19
226,112,6,12
226,112,10,1
226,112,11,36
226,112,12,21
226,112,13,77
227,112,0,5
227,112,1,14
227,112,2,18
227,112,3,18
227,112,4,25
227,112,5,31
227,112,6,47
227,112,7,3
227,112,8,4
227,112,12,43
227,112,13,16
228,112,0,8
228,112,1,13
228,112,2,26
228,112,3,31
228,112,4,28
228,112,5,15
228,112,6,36
228,112,10,3
228,112,11,2
228,112,12,66
228,112,13,36
229,112,0,36
229,112,1,33
229,112,2,17
229,112,3,2
229,112,4,14
229,112,5,51
229,112,6,11
229,112,11,1
230,112,0,3
230,112,1,25
230,112,2,27
230,112,3,28
230,112,4,22
230,112,5,18
230,112,6,32
230,112,11,7
230,112,12,23
230,112,13,30
231,112,2,7
231,112,3,1
231,112,6,3
231,112,10,7
231,112,12,8
231,112,13,2
232,112,0,9
232,112,1,23
232,112,2,16
232,112,3,38
232,112,4,31
232,112,5,48
232,112,6,32
232,112,7,23
232,112,9,23
232,112,10,1
232,112,12,11
232,112,13,33
233,112,0,6
233,112,1,15
233,112,2,43
233,112,3,16
233,112,4,43
233,112,5,28
233,112,6,26
233,112,7,5
233,112,12,27
233,112,13,24
234,112,0,13
234,112,2,14
234,112,3,10
234,112,4,8
234,112,5,8
234,112,6,19
234,112,11,4
234,112,12,40
234,112,13,12
235,112,0,9
235,112,1,18
235,112,2,22
235,112,3,65
235,112,4,9
235,112,5,22
235,112,6,21
235,112,7,1
235,112,9,5
235,112,11,5
235,112,12,46
235,112,13,6
236,112,0,3
236,112,1,13
236,112,2,44
236,112,3,28
236,112,4,36
236,112,5,13
236,112,6,23
236,112,7,2
236,112,11,5
236,112,12,18
236,112,13,50
237,112,0,8
237,112,1,11
237,112,2,6
237,112,3,61
237,112,4,22
237,112,5,18
237,112,6,29
237,112,11,8
237,112,12,3
237,112,13,29
238,112,0,8
238,112,1,40
238,112,2,37
238,112,3,20
238,112,4,22
238,112,5,23
238,112,6,46
238,112,10,6
238,112,12,2
238,112,13,55
239,112,0,8
239,112,1,12
239,112,2,29
239,112,3,32
239,112,4,7
239,112,5,18
239,112,6,24
239,112,12,22
239,112,13,23
1359,112,3,1
2,113,0,103
2,113,1,28
4,113,3,5
197,113,4,10
197,113,12,8
197,113,13,14
198,113,4,17
198,113,5,23
198,113,12,14
198,113,13,51
199,113,3,3
199,113,4,32
199,113,5,15
199,113,12,15
199,113,13,16
200,113,1,3
200,113,2,4
200,113,3,9
200,113,4,36
200,113,5,10
200,113,12,24
201,113,2,2
201,113,3,6
201,113,4,29
201,113,5,8
201,113,12,19
202,113,3,12
202,113,4,12
202,113,5,10
202,113,12,16
202,113,13,31
203,113,3,4
203,113,4,30
203,113,5,4
203,113,12,32
203,113,13,24
204,113,0,1
204,113,3,6
204,113,4,17
204,113,5,12
204,113,9,1
204,113,12,21
204,113,13,41
205,113,6,21
205,113,12,4
205,113,13,15
206,113,3,15
206,113,4,25
206,113,12,25
206,113,13,15
207,113,3,3
207,113,4,23
207,113,5,12
207,113,12,12
207,113,13,12
208,113,3,3
208,113,4,25
208,113,12,20
208,113,13,13
209,113,3,7
209,113,4,9
209,113,5,2
209,113,12,31
209,113,13,44
210,113,2,1
210,113,3,8
210,113,4,21
210,113,12,20
210,113,13,6
211,113,3,31
211,113,4,38
211,113,5,1
211,113,12,38
211,113,13,19
212,113,1,1
212,113,3,2
212,113,4,24
212,113,5,12
212,113,12,46
212,113,13,7
213,113,3,13
213,113,4,22
213,113,5,10
213,113,12,53
213,113,13,9
214,113,3,3
214,113,4,10
214,113,5,17
214,113,12,23
214,113,13,21
215,113,3,8
215,113,12,13
215,113,13,19
216,113,0,1
216,113,3,14
216,113,4,12
216,113,12,17
216,113,13,16
217,113,2,1
217,113,3,6
217,113,5,2
217,113,12,9
217,113,13,14
218,113,3,2
218,113,4,14
218,113,5,18
218,113,6,2
218,113,12,6
218,113,13,14
219,113,4,2
219,113,12,2
219,113,13,10
221,113,1,1
221,113,3,12
221,113,4,4
221,113,5,14
221,113,12,13
221,113,13,18
222,113,3,7
222,113,4,17
222,113,5,15
222,113,12,74
223,113,3,16
223,113,4,17
223,113,5,16
223,113,12,7
223,113,13,10
224,113,3,2
224,113,4,2
224,113,5,2
224,113,11,4
224,113,12,13
224,113,13,2
225,113,3,9
225,113,4,41
225,113,5,10
225,113,12,23
226,113,3,6
226,113,4,18
226,113,5,5
226,113,11,3
226,113,12,49
226,113,13,14
227,113,3,2
227,113,4,22
227,113,5,14
227,113,12,2
227,113,13,20
228,113,3,8
228,113,4,18
228,113,5,12
228,113,10,4
228,113,11,2
228,113,12,24
228,113,13,24
229,113,4,16
229,113,5,6
229,113,12,9
229,113,13,13
230,113,3,5
230,113,4,24
230,113,5,14
230,113,12,10
230,113,13,18
231,113,12,12
231,113,13,12
232,113,3,10
232,113,4,19
232,113,5,20
232,113,9,1
232,113,12,22
232,113,13,11
233,113,1,1
233,113,3,11
233,113,4,21
233,113,5,15
233,113,12,10
233,113,13,15
234,113,3,3
234,113,4,7
234,113,5,6
234,113,6,2
234,113,12,15
234,113,13,28
235,113,3,6
235,113,4,17
235,113,5,14
235,113,6,1
235,113,13,12
236,113,3,8
236,113,4,27
236,113,5,12
236,113,12,16
236,113,13,20
237,113,3,8
237,113,4,21
237,113,5,16
237,113,12,4
237,113,13,20
238,113,3,7
238,113,4,42
238,113,5,10
238,113,11,1
238,113,12,19
238,113,13,36
239,113,2,1
239,113,3,5
239,113,4,20
239,113,12,6
239,113,13,24
1359,113,3,3
1394,113,0,16
1394,113,3,49
1394,113,4,104
1394,113,11,12
1394,113,12,83
1394,113,13,10
2,114,0,102
2,114,1,27
2,114,4,1
197,114,4,2
197,114,7,1
198,114,5,4
199,114,3,1
199,114,4,1
200,114,1,9
200,114,2,5
200,114,3,2
200,114,4,2
200,114,13,1
201,114,1,1
201,114,2,1
201,114,3,1
202,114,1,2
203,114,1,1
203,114,2,1
203,114,6,1
203,114,12,1
203,114,13,5
204,114,0,1
204,114,1,1
206,114,3,2
206,114,4,2
207,114,1,1
207,114,3,3
207,114,4,1
207,114,11,1
207,114,13,3
208,114,6,2
208,114,10,1
208,114,12,1
209,114,1,3
209,114,4,1
210,114,1,1
210,114,2,1
210,114,10,1
211,114,1,1
211,114,4,1
212,114,1,3
212,114,3,1
212,114,7,1
212,114,13,1
213,114,11,4
214,114,4,2
217,114,2,1
217,114,3,3
217,114,4,3
217,114,11,1
219,114,13,1
221,114,1,3
222,114,1,2
222,114,2,1
222,114,3,1
222,114,13,2
223,114,1,1
223,114,2,1
223,114,5,1
225,114,1,1
225,114,3,1
225,114,6,1
225,114,11,1
225,114,13,4
226,114,4,1
227,114,1,2
227,114,13,2
228,114,1,1
228,114,4,2
228,114,5,1
228,114,6,1
228,114,10,2
228,114,11,7
228,114,12,1
229,114,1,3
230,114,1,1
230,114,2,1
230,114,3,1
230,114,4,1
231,114,3,1
231,114,13,1
232,114,1,1
232,114,4,1
233,114,1,3
234,114,4,5
234,114,7,2
234,114,12,1
236,114,1,3
236,114,4,1
237,114,3,1
237,114,4,1
238,114,1,2
238,114,4,1
238,114,7,1
238,114,11,1
239,114,2,1
239,114,4,1
239,114,6,2
1392,114,0,13
1392,114,1,6
1392,114,13,62
2,115,0,99
2,115,1,33
2,115,3,1
2,115,8,5
71,115,1,25
71,115,2,15
71,115,3,16
71,115,4,7
71,115,5,86
71,115,6,23
71,115,7,27
71,115,10,2
71,115,11,124
71,115,12,22
71,115,13,92
72,115,1,6
72,115,2,6
72,115,4,2
72,115,5,18
72,115,6,10
72,115,10,14
72,115,11,8
72,115,12,11
72,115,13,34
73,115,1,12
73,115,2,6
73,115,3,5
73,115,4,10
73,115,5,22
73,115,6,28
73,115,9,6
73,115,10,10
73,115,11,18
73,115,12,6
73,115,13,82
74,115,0,1
74,115,1,7
74,115,2,3
74,115,3,8
74,115,4,12
74,115,5,13
74,115,6,21
74,115,10,10
74,115,11,18
74,115,12,19
74,115,13,20
75,115,1,10
75,115,3,23
75,115,4,6
75,115,5,3
75,115,12,11
75,115,13,1
76,115,1,7
76,115,2,4
76,115,3,8
76,115,5,15
76,115,6,9
76,115,7,2
76,115,11,19
76,115,12,2
76,115,13,18
77,115,1,11
77,115,2,8
77,115,3,9
77,115,4,14
77,115,5,13
77,115,10,38
77,115,11,19
77,115,12,22
77,115,13,52
78,115,1,17
78,115,2,25
78,115,3,23
78,115,4,2
78,115,5,15
78,115,11,7
78,115,12,24
78,115,13,5
79,115,2,10
79,115,3,2
79,115,4,2
79,115,5,15
79,115,6,8
79,115,7,14
79,115,10,5
79,115,11,9
79,115,12,15
79,115,13,18
80,115,1,12
80,115,2,8
80,115,3,12
80,115,4,8
80,115,5,26
80,115,6,8
80,115,10,16
80,115,11,4
80,115,12,28
80,115,13,33
81,115,1,12
81,115,2,14
81,115,3,14
81,115,4,7
81,115,5,11
81,115,6,8
81,115,7,6
81,115,9,24
81,115,10,4
81,115,11,11
81,115,12,6
81,115,13,13
82,115,1,12
82,115,2,2
82,115,3,10
82,115,4,7
82,115,5,5
82,115,6,58
82,115,10,12
82,115,11,25
82,115,12,11
82,115,13,8
83,115,1,6
83,115,2,7
83,115,3,7
83,115,4,9
83,115,5,10
83,115,6,18
83,115,10,25
83,115,11,12
83,115,12,20
83,115,13,36
84,115,1,9
84,115,2,7
84,115,4,12
84,115,5,3
84,115,10,12
84,115,11,4
84,115,13,1
85,115,1,10
85,115,3,4
85,115,4,4
85,115,5,15
85,115,6,11
85,115,10,12
85,115,11,25
85,115,12,20
85,115,13,53
86,115,1,6
86,115,3,4
86,115,4,2
86,115,5,7
86,115,6,10
86,115,10,7
86,115,11,46
86,115,12,59
86,115,13,46
87,115,1,23
87,115,3,2
87,115,4,9
87,115,5,4
87,115,6,21
87,115,10,13
87,115,11,8
87,115,12,11
87,115,13,7
88,115,1,5
88,115,2,12
88,115,3,14
88,115,4,18
88,115,5,6
88,115,6,7
88,115,11,23
88,115,12,19
88,115,13,24
89,115,1,8
89,115,2,2
89,115,3,4
89,115,5,2
89,115,6,4
89,115,11,5
89,115,12,39
89,115,13,19
90,115,1,2
90,115,2,1
90,115,3,4
90,115,5,3
90,115,6,24
90,115,11,6
90,115,12,10
90,115,13,31
91,115,1,7
91,115,2,5
91,115,3,2
91,115,4,6
91,115,5,15
91,115,6,8
91,115,10,18
91,115,11,4
91,115,12,14
91,115,13,35
92,115,1,10
92,115,2,1
92,115,3,5
92,115,4,3
92,115,5,33
92,115,6,10
92,115,7,8
92,115,9,2
92,115,10,33
92,115,11,36
92,115,12,32
92,115,13,34
93,115,1,6
93,115,2,6
93,115,3,6
93,115,4,3
93,115,5,32
93,115,6,6
93,115,7,4
93,115,9,7
93,115,10,3
93,115,11,15
93,115,12,16
93,115,13,58
94,115,1,13
94,115,2,2
94,115,3,7
94,115,5,14
94,115,6,8
94,115,7,1
94,115,8,6
94,115,9,7
94,115,10,16
94,115,11,9
94,115,12,14
94,115,13,15
95,115,1,14
95,115,2,7
95,115,3,8
95,115,4,4
95,115,5,4
95,115,6,35
95,115,7,1
95,115,10,6
95,115,11,4
95,115,12,7
95,115,13,35
96,115,1,8
96,115,3,8
96,115,4,6
96,115,5,11
96,115,6,9
96,115,9,10
96,115,10,2
96,115,11,14
96,115,12,18
96,115,13,22
97,115,2,4
97,115,3,5
97,115,5,8
97,115,11,8
97,115,13,30
98,115,1,15
98,115,3,8
98,115,4,2
98,115,5,5
98,115,6,8
98,115,9,28
98,115,10,10
98,115,11,7
98,115,12,6
98,115,13,28
99,115,1,7
99,115,2,5
99,115,3,4
99,115,4,6
99,115,5,16
99,115,6,4
99,115,9,11
99,115,10,26
99,115,11,7
99,115,12,7
99,115,13,24
100,115,1,14
100,115,2,2
100,115,3,7
100,115,5,15
100,115,6,14
100,115,9,10
100,115,10,8
100,115,11,22
100,115,12,16
100,115,13,24
101,115,1,15
101,115,2,3
101,115,3,9
101,115,4,4
101,115,5,25
101,115,6,15
101,115,10,17
101,115,11,15
101,115,12,32
101,115,13,48
102,115,9,13
102,115,10,90
102,115,11,13
102,115,12,32
102,115,13,63
103,115,2,5
103,115,3,11
103,115,4,4
103,115,5,13
103,115,6,20
103,115,9,19
103,115,10,18
103,115,11,28
103,115,12,11
103,115,13,15
104,115,1,5
104,115,3,7
104,115,4,2
104,115,5,12
104,115,6,16
104,115,9,18
104,115,11,6
104,115,12,6
104,115,13,17
105,115,1,2
105,115,2,14
105,115,5,6
105,115,10,9
105,115,11,12
105,115,12,9
105,115,13,27
106,115,1,10
106,115,2,2
106,115,3,10
106,115,4,5
106,115,5,15
106,115,6,15
106,115,10,16
106,115,11,24
106,115,12,35
106,115,13,33
107,115,1,14
107,115,2,1
107,115,3,14
107,115,4,10
107,115,5,15
107,115,6,21
107,115,9,2
107,115,10,12
107,115,11,33
107,115,12,58
107,115,13,47
108,115,1,6
108,115,2,6
108,115,3,7
108,115,4,12
108,115,5,14
108,115,6,28
108,115,10,29
108,115,11,12
108,115,12,6
108,115,13,29
109,115,1,2
109,115,2,7
109,115,3,38
109,115,4,36
109,115,5,12
109,115,6,6
109,115,7,1
109,115,10,43
109,115,11,12
109,115,12,46
109,115,13,121
110,115,1,9
110,115,2,4
110,115,3,16
110,115,4,13
110,115,5,12
110,115,6,6
110,115,7,1
110,115,10,35
110,115,11,7
110,115,12,11
110,115,13,31
111,115,3,1
111,115,5,3
111,115,11,4
111,115,12,8
111,115,13,9
112,115,1,12
112,115,2,6
112,115,3,3
112,115,4,6
112,115,5,9
112,115,6,22
112,115,10,30
112,115,11,70
112,115,12,20
112,115,13,22
113,115,1,17
113,115,2,15
113,115,4,12
113,115,5,19
113,115,6,12
113,115,9,1
113,115,10,28
113,115,11,10
113,115,12,13
113,115,13,41
1263,115,11,1
1280,115,11,11
1280,115,13,4
1295,115,6,12
1295,115,10,7
1295,115,11,4
1297,115,11,1
1297,115,12,18
1297,115,13,12
2,116,0,99
2,116,1,65
65,116,10,5
69,116,1,22
69,116,3,11
69,116,4,86
69,116,5,28
69,116,6,19
69,116,7,9
69,116,9,4
69,116,11,42
69,116,12,21
69,116,13,21
72,116,1,10
72,116,2,5
72,116,3,27
72,116,4,23
72,116,5,15
72,116,6,59
72,116,7,38
72,116,10,9
72,116,12,16
72,116,13,40
73,116,1,1
73,116,3,34
73,116,4,16
73,116,5,41
73,116,6,15
73,116,9,8
73,116,10,1
73,116,11,15
73,116,13,1
74,116,0,1
74,116,2,1
74,116,3,21
74,116,4,29
74,116,5,37
74,116,6,35
74,116,7,23
74,116,10,6
74,116,11,1
74,116,13,74
75,116,3,29
75,116,4,54
75,116,5,15
75,116,6,29
75,116,7,19
75,116,8,4
75,116,11,23
75,116,12,7
75,116,13,67
76,116,1,3
76,116,2,12
76,116,3,10
76,116,4,44
76,116,5,25
76,116,6,29
76,116,7,14
76,116,11,21
76,116,12,62
76,116,13,32
77,116,1,1
77,116,2,1
77,116,3,34
77,116,4,20
77,116,5,39
77,116,6,44
77,116,7,21
77,116,10,10
77,116,11,24
77,116,12,12
77,116,13,66
78,116,1,3
78,116,2,16
78,116,3,34
78,116,4,9
78,116,5,14
78,116,6,28
78,116,7,4
78,116,10,3
78,116,11,13
78,116,13,32
79,116,3,18
79,116,4,53
79,116,5,20
79,116,6,13
79,116,7,17
79,116,11,13
79,116,12,14
79,116,13,24
80,116,3,25
80,116,4,19
80,116,5,53
80,116,6,76
80,116,7,29
80,116,12,39
80,116,13,71
81,116,1,2
81,116,2,8
81,116,3,27
81,116,4,9
81,116,5,37
81,116,6,40
81,116,7,7
81,116,9,1
81,116,11,11
81,116,12,56
81,116,13,33
82,116,1,1
82,116,3,14
82,116,5,53
82,116,6,54
82,116,7,15
82,116,8,22
82,116,10,6
82,116,12,11
82,116,13,45
83,116,1,1
83,116,3,44
83,116,4,26
83,116,5,52
83,116,6,73
83,116,7,42
83,116,9,10
83,116,11,11
83,116,12,41
83,116,13,55
84,116,2,4
84,116,3,17
84,116,4,4
85,116,1,1
85,116,3,17
85,116,4,24
85,116,5,18
85,116,6,42
85,116,7,25
85,116,9,2
85,116,10,8
85,116,11,10
85,116,12,12
85,116,13,36
86,116,3,36
86,116,4,20
86,116,5,32
86,116,6,41
86,116,7,6
86,116,10,5
86,116,11,18
86,116,12,20
86,116,13,47
87,116,1,12
87,116,3,35
87,116,4,9
87,116,5,20
87,116,6,51
87,116,7,2
87,116,12,7
87,116,13,51
88,116,3,17
88,116,4,46
88,116,6,12
88,116,7,11
88,116,12,2
89,116,3,16
89,116,5,49
89,116,6,9
89,116,10,2
89,116,12,10
89,116,13,57
90,116,3,19
90,116,4,7
90,116,5,74
90,116,6,47
90,116,13,10
91,116,3,17
91,116,4,5
91,116,5,17
91,116,6,10
92,116,1,6
92,116,3,16
92,116,4,9
92,116,5,36
92,116,6,34
92,116,7,16
92,116,9,2
92,116,10,8
92,116,11,36
92,116,12,18
92,116,13,40
93,116,1,11
93,116,2,8
93,116,3,13
93,116,4,14
93,116,5,19
93,116,6,40
93,116,7,16
93,116,9,2
93,116,11,2
93,116,12,4
93,116,13,74
94,116,3,2
94,116,4,16
94,116,5,23
94,116,6,40
94,116,9,2
94,116,10,6
94,116,13,37
95,116,3,35
95,116,4,8
95,116,5,40
95,116,6,51
95,116,7,12
95,116,9,7
95,116,11,8
95,116,12,45
95,116,13,34
96,116,3,32
96,116,4,19
96,116,5,66
96,116,6,65
96,116,7,23
96,116,9,16
96,116,11,13
96,116,12,13
96,116,13,87
97,116,3,24
97,116,4,13
97,116,5,29
97,116,6,28
97,116,11,6
97,116,12,1
97,116,13,36
98,116,3,27
98,116,4,30
98,116,5,25
98,116,6,37
98,116,7,11
98,116,10,3
98,116,11,9
98,116,13,36
99,116,2,4
99,116,3,37
99,116,4,10
99,116,5,52
99,116,6,71
99,116,9,48
99,116,10,4
99,116,11,6
99,116,12,10
99,116,13,67
100,116,3,31
100,116,4,15
100,116,5,30
100,116,6,87
100,116,7,24
100,116,11,2
100,116,12,5
100,116,13,40
101,116,1,3
101,116,2,2
101,116,3,20
101,116,4,1
101,116,5,21
101,116,6,54
101,116,10,3
101,116,12,20
101,116,13,48
102,116,9,6
102,116,11,6
102,116,13,35
103,116,3,15
103,116,4,2
103,116,5,20
103,116,6,42
103,116,7,3
103,116,9,8
103,116,10,11
103,116,11,11
103,116,12,6
103,116,13,51
104,116,3,12
104,116,4,9
104,116,5,23
104,116,6,41
104,116,7,10
104,116,8,3
104,116,12,2
104,116,13,41
105,116,2,5
105,116,3,15
105,116,4,13
105,116,5,33
105,116,6,10
105,116,7,7
105,116,11,11
105,116,13,68
106,116,2,16
106,116,3,36
106,116,4,10
106,116,5,67
106,116,6,36
106,116,7,20
106,116,10,2
106,116,12,9
106,116,13,23
107,116,0,1
107,116,1,4
107,116,3,16
107,116,4,8
107,116,5,44
107,116,6,98
107,116,7,41
107,116,11,12
107,116,12,7
107,116,13,100
108,116,1,8
108,116,2,3
108,116,3,25
108,116,4,2
108,116,5,19
108,116,6,30
108,116,7,7
108,116,8,55
108,116,11,12
108,116,12,9
108,116,13,17
109,116,2,2
109,116,3,10
109,116,4,6
109,116,5,59
109,116,6,68
109,116,7,3
109,116,8,5
109,116,9,15
109,116,11,16
109,116,12,23
109,116,13,52
110,116,3,27
110,116,4,14
110,116,5,21
110,116,6,52
110,116,7,2
110,116,12,30
110,116,13,50
111,116,3,22
111,116,4,5
111,116,5,67
111,116,6,25
111,116,7,2
111,116,10,18
111,116,11,8
111,116,13,20
112,116,2,3
112,116,3,21
112,116,4,12
112,116,5,26
112,116,6,48
112,116,7,47
112,116,9,11
112,116,11,11
112,116,12,1
112,116,13,37
113,116,2,2
113,116,3,25
113,116,4,5
113,116,5,45
113,116,6,39
113,116,7,4
113,116,8,10
113,116,10,6
113,116,11,9
113,116,12,27
113,116,13,55
2,117,0,105
2,117,1,32
2,117,3,1
2,117,4,3
68,117,2,30
68,117,4,16
68,117,5,6
68,117,10,24
68,117,12,9
68,117,13,7
69,117,0,3
69,117,1,1
69,117,2,2
69,117,3,3
69,117,4,11
69,117,5,7
69,117,7,4
69,117,9,1
69,117,10,1
69,117,12,1
72,117,3,1
74,117,5,3
74,117,13,3
75,117,0,3
75,117,1,4
75,117,2,1
75,117,4,1
75,117,6,2
75,117,11,2
76,117,11,1
78,117,1,2
78,117,2,1
78,117,3,5
78,117,10,1
78,117,13,3
79,117,11,1
80,117,12,14
80,117,13,7
81,117,1,1
81,117,3,4
81,117,5,1
81,117,7,3
81,117,11,5
82,117,5,1
82,117,6,2
83,117,4,1
83,117,6,1
84,117,2,2
84,117,4,7
86,117,1,1
87,117,0,4
87,117,5,1
88,117,4,8
92,117,2,1
92,117,4,1
93,117,2,1
93,117,3,3
93,117,4,1
93,117,7,1
93,117,10,2
95,117,1,1
95,117,6,1
97,117,3,1
97,117,4,1
98,117,9,1
99,117,9,1
99,117,12,2
99,117,13,3
101,117,3,1
102,117,9,1
102,117,12,19
102,117,13,4
106,117,2,1
107,117,0,4
107,117,3,1
107,117,11,1
108,117,1,1
108,117,5,1
110,117,3,1
111,117,5,1
111,117,11,3
112,117,3,1
113,117,1,1
1415,117,4,1
1415,117,11,2
2,118,0,100
2,118,1,33
4,118,3,7
72,118,3,8
72,118,4,33
72,118,5,16
72,118,6,4
72,118,10,1
72,118,11,4
72,118,12,5
72,118,13,22
73,118,3,5
73,118,4,32
73,118,5,16
73,118,6,2
73,118,12,16
73,118,13,18
74,118,0,1
74,118,3,5
74,118,4,51
74,118,12,17
74,118,13,11
75,118,3,21
75,118,4,28
75,118,5,26
75,118,12,13
75,118,13,19
76,118,3,27
76,118,4,8
76,118,5,10
76,118,12,35
77,118,2,1
77,118,3,21
77,118,4,2
77,118,5,16
77,118,12,27
78,118,1,2
78,118,2,1
78,118,3,11
78,118,4,7
78,118,5,1
78,118,12,11
78,118,13,49
79,118,3,7
79,118,4,23
79,118,5,10
79,118,12,30
80,118,3,5
80,118,4,25
80,118,5,14
80,118,12,23
80,118,13,39
81,118,1,1
81,118,2,1
81,118,3,23
81,118,4,18
81,118,5,18
81,118,6,3
81,118,7,2
81,118,9,1
81,118,11,1
81,118,12,12
81,118,13,22
82,118,3,6
82,118,4,20
82,118,5,14
82,118,12,30
83,118,0,1
83,118,3,21
83,118,4,30
83,118,5,6
83,118,6,1
83,118,12,39
83,118,13,27
84,118,3,4
84,118,4,15
84,118,5,12
84,118,12,19
84,118,13,13
85,118,3,19
85,118,4,22
85,118,5,13
85,118,12,32
85,118,13,18
86,118,3,2
86,118,4,6
86,118,5,22
86,118,11,1
86,118,12,47
86,118,13,6
87,118,3,9
87,118,4,13
87,118,5,3
87,118,6,5
87,118,12,6
87,118,13,11
88,118,3,1
88,118,4,20
88,118,5,13
88,118,13,29
89,118,4,20
89,118,5,10
89,118,13,15
90,118,3,17
90,118,5,16
90,118,13,17
91,118,3,16
91,118,4,9
91,118,5,15
91,118,12,21
91,118,13,1
92,118,3,11
92,118,4,18
92,118,5,10
92,118,6,4
92,118,12,47
92,118,13,3
93,118,1,3
93,118,3,17
93,118,4,17
93,118,6,1
93,118,10,1
93,118,12,40
93,118,13,4
94,118,1,1
94,118,3,7
94,118,4,14
94,118,5,10
94,118,12,7
94,118,13,18
95,118,3,9
95,118,4,25
95,118,5,11
95,118,12,18
95,118,13,20
96,118,4,47
96,118,12,44
96,118,13,4
97,118,3,6
97,118,4,28
97,118,5,18
97,118,11,4
97,118,12,11
97,118,13,64
98,118,3,5
98,118,4,12
98,118,12,51
98,118,13,8
99,118,3,37
99,118,4,18
99,118,5,4
99,118,9,4
99,118,12,59
99,118,13,38
100,118,3,11
100,118,4,26
100,118,5,17
100,118,12,18
100,118,13,13
101,118,3,9
101,118,4,23
101,118,5,21
101,118,6,1
101,118,12,12
101,118,13,27
102,118,9,14
102,118,12,17
102,118,13,20
103,118,3,2
103,118,4,18
103,118,5,7
103,118,6,4
103,118,12,16
103,118,13,16
104,118,3,4
104,118,4,16
104,118,5,12
104,118,12,24
105,118,12,61
105,118,13,2
106,118,3,7
106,118,4,18
106,118,5,6
106,118,12,13
106,118,13,25
107,118,3,11
107,118,4,31
107,118,5,10
107,118,11,3
107,118,12,41
107,118,13,21
108,118,3,6
108,118,4,10
108,118,5,3
108,118,6,11
108,118,12,19
108,118,13,14
109,118,3,2
109,118,4,22
109,118,5,12
109,118,12,37
109,118,13,35
110,118,3,17
110,118,4,38
110,118,5,3
110,118,12,34
110,118,13,11
111,118,3,7
111,118,4,22
